Day,unit,timestamp,sensor,genotype,g_alias,treatment,3D Leaf Area mm²,Canopy Light Penetration Depth mm,Convex Hull Area mm²,Convex Hull Area Coverage %,Convex Hull Aspect Ratio %,Convex Hull Circumference mm,Convex Hull Maximum Width mm,Digital Biomass mm³,GLI Average ,GLI [-1:-0.2] %,GLI [-0.2:0] %,GLI [0:0.15] %,GLI [0.15:0.3] %,GLI [0.3:0.6] %,GLI [0.6:1] %,Hue Average °,Hue [0:25] %,Hue [25:50] %,Hue [50:75] %,Hue [75:100] %,Hue [100:125] %,Hue [125:360] %,Lightness Average %,Lightness [0:25] %,Lightness [0:0] %,Lightness [25:50] %,Lightness [50:75] %,Lightness [75:100] %,Lightness [100:100] %,NDVI Average ,NDVI [-1:0] %,NDVI [0:0.15] %,NDVI [0.15:0.3] %,NDVI [0.3:0.45] %,NDVI [0.45:0.6] %,NDVI [0.6:1] %,NPCI Average ,NPCI [-1:-0.2] %,NPCI [-0.2:0] %,NPCI [0:0.2] %,NPCI [0.2:0.4] %,NPCI [0.4:0.6] %,NPCI [0.6:1] %,Plant Height Averaged mm,Plant Height Max mm,Projected Leaf Area mm²,PSRI Average ,PSRI [-4:-0.8] %,PSRI [-0.8:-0.4] %,PSRI [-0.4:-0.2] %,PSRI [-0.2:0] %,PSRI [0:0.2] %,PSRI [0.2:4] %,Saturation Average %,Saturation [0:0] %,Saturation [0:25] %,Saturation [25:50] %,Saturation [50:75] %,Saturation [75:100] %,Saturation [100:100] %,Surface Angle Average °,Voxel Volume Total mm³
26,92:01:02,11/11/2024 10:48,A,Col-0,col0,BPC4,582.591,9.97929,1574.46,32.1932,84.9689,152.714,51.0882,9007.54,0.350851,0,0,0.670017,20.6588,78.6711,0,108.727,0,0,0.167504,8.71022,89.7264,1.39587,8.12152,100,0,0,0,0,0,0.651199,0,0,0,0.223339,16.8063,82.9704,0.122146,0,4.80179,76.7169,17.8671,0.614182,0,15.4612,15.5991,506.87,0.0436785,0,0,0,4.80179,95.1982,0,40.7427,0,2.06589,82.3562,15.5779,0,0,60.463,1791
19,92:02:01,04/11/2024 14:34,A,Col-0,col0,BPC5,82.9927,4.45896,229.125,32.131,69.6392,59.5541,22.3294,1392.73,0.358562,0,0,0.358423,10.7527,88.8889,0,103.248,0,0,0,26.8817,73.1183,0,7.66935,100,0,0,0,0,0,0.583846,0,0,0,3.94265,50.5376,45.5197,0.183217,0,0.358423,60.5735,39.0681,0,0,16.7813,16.7991,73.62,0.080143,0,0,0,0.358423,99.6416,0,44.3605,0,0.358423,79.5699,20.0717,0,0,62.5061,279
21,92:02:01,06/11/2024 14:54,A,Col-0,col0,BPC5,193.977,2.74208,506.891,35.9011,73.6063,86.0149,32.2273,2743.16,0.341367,0,0,0,17.1244,82.8756,0,104.703,0,0,0,16.6397,83.1987,0.161551,8.85611,100,0,0,0,0,0,0.587132,0,0,0,2.58481,55.2504,42.1648,0.157229,0,0.161551,74.475,25.2019,0.161551,0,14.1417,14.2842,181.979,0.0692377,0,0,0,0.161551,99.5154,0.323102,41.4608,0,0.161551,88.2068,11.6317,0,0,69.7432,619
23,92:02:01,08/11/2024 11:28,A,Col-0,col0,BPC5,313.169,2.96823,847.844,34.1171,68.8792,112.294,40.5255,5070.84,0.360922,0,0,0.105042,11.2395,88.6555,0,105.088,0,0.105042,0.105042,15.4412,84.3487,0,8.38753,100,0,0,0,0,0,0.616443,0,0,0,1.05042,30.042,68.9076,0.168959,0,0.420168,66.1765,32.3529,1.05042,0,16.192,16.2,289.26,0.0656704,0,0,0,0.420168,99.3698,0.210084,43.8302,0,0,79.6218,20.3782,0,0,67.4656,952
26,92:02:01,11/11/2024 10:48,A,Col-0,col0,BPC5,561.734,5.85775,1615.69,31.517,76.817,154.186,55.2163,10607.7,0.341749,0,0,0.175747,25.4247,74.3995,0,106.683,0,0,0.0585823,14.7042,83.9484,1.28881,8.37457,100,0,0,0,0,0,0.626131,0,0,0,0.820152,28.5882,70.5917,0.140492,0,3.28061,72.6421,23.6673,0.410076,0,18.8838,19.7991,509.216,0.053166,0,0,0,3.28061,96.6608,0.0585823,40.7345,0,2.34329,81.6052,16.0516,0,0,65.0269,1707
19,92:02:02,04/11/2024 14:34,A,Col-0,col0,BPC6,153.523,3.61101,318.781,42.5181,76.7209,68.1346,25.2927,1756.91,0.327117,0,0,1.02881,31.6872,67.284,0,105.875,0,0,0.205761,21.3992,77.1605,1.23457,8.88683,100,0,0,0,0,0,0.589168,0,0,0,3.90947,45.4733,50.6173,0.139391,0,2.6749,72.6337,24.4856,0.205761,0,11.444,11.5631,135.54,0.0599803,0,0,0,2.6749,97.3251,0,39.2882,0,4.52675,83.1276,12.3457,0,0,61.9891,486
21,92:02:02,06/11/2024 14:54,A,Col-0,col0,BPC6,336.377,4.06056,593.656,49.7561,75.1519,94.2877,33.8774,4267.74,0.347181,0,0,0.608519,21.9067,77.4848,0,104.805,0,0,0.20284,23.2252,76.0649,0.507099,9.07383,100,0,0,0,0,0,0.602417,0,0,0,0.912779,43.6105,55.4767,0.163888,0,2.12982,63.286,34.0771,0.507099,0,12.6873,12.8457,295.38,0.0662505,0,0,0,2.12982,97.7688,0.10142,42.3461,0,2.33266,76.1663,21.501,0,0,61.4159,986
23,92:02:02,08/11/2024 11:28,A,Col-0,col0,BPC6,552.451,7.24689,1041.14,45.3482,81.4476,122.01,42.0043,7786.6,0.346394,0,0.0640205,1.15237,17.8617,80.9219,0,104.939,0,0.0640205,0.192061,18.9501,79.8335,0.960307,8.83679,100,0,0,0,0,0,0.61714,0,0,0,1.72855,30.9219,67.3495,0.157914,0,1.72855,69.4622,28.6172,0.192061,0,14.0947,14.4,472.138,0.0617119,0,0,0.0640205,1.66453,98.2714,0,41.9934,0,3.90525,78.041,18.0538,0,0,58.7178,1562
26,92:02:02,11/11/2024 10:48,A,Col-0,col0,BPC6,738.46,10.6385,2100.77,30.417,77.8563,184.091,62.9543,14469.4,0.334441,0.134892,0.629496,3.14748,19.2896,76.7986,0,108.087,0.584532,0.269784,1.03417,10.6115,85.4317,2.06835,8.13437,100,0,0,0,0,0,0.654586,0,0,0,1.70863,12.6349,85.6565,0.116672,0.134892,5.84532,79.4065,13.3094,1.30396,0,19.594,19.7991,638.99,0.0417731,0,0.044964,0.0899281,5.84532,92.9856,1.03417,39.328,0,5.21583,84.8471,9.93705,0,0,59.9178,2224
19,93:01:01,04/11/2024 14:38,A,Col-0,col0,BPC7,201.492,3.59589,592.211,30.2427,82.2606,94.962,33.8402,3750.22,0.356204,0,0,0,11.7925,88.2076,0,104.124,0,0,0,20.1258,79.5597,0.314465,8.0312,100,0,0,0,0,0,0.598048,0,0,0,2.35849,41.0377,56.6038,0.174254,0,0.628931,62.5786,36.478,0.314465,0,18.6122,18.6112,179.101,0.0724895,0,0,0,0.628931,99.3711,0,43.6896,0,0.471698,81.2893,18.239,0,0,62.7306,636
21,93:01:01,06/11/2024 14:57,A,Col-0,col0,BPC7,390.122,5.35008,1030.68,34.5438,76.59,123.563,46.3051,7716.14,0.350449,0,0,0,20.8504,79.1496,0,106.776,0,0,0,10.8749,88.471,0.654129,8.20507,100,0,0,0,0,0,0.621177,0,0,0,1.88062,26.6558,71.4636,0.143182,0,1.47179,74.5707,23.6304,0.327065,0,19.7788,19.869,356.036,0.0558549,0,0,0,1.47179,98.2011,0.327065,41.6192,0,1.22649,80.6214,18.1521,0,0,65.872,1223
23,93:01:01,08/11/2024 11:31,A,Col-0,col0,BPC7,633.627,5.23689,1583.45,36.4891,70.0224,152.802,57.362,12608.9,0.360027,0,0,0,15.2569,84.7431,0,105.952,0,0,0,12.1951,87.4416,0.363259,8.26032,100,0,0,0,0,0,0.629461,0,0,0,0.207577,25.8433,73.9491,0.158569,0,1.50493,68.9154,29.2683,0.311365,0,19.8995,20.1478,577.788,0.0595105,0,0,0,1.50493,98.4432,0.0518941,43.253,0,0.62273,76.492,22.8853,0,0,65.7674,1927
26,93:01:01,11/11/2024 10:51,A,Col-0,col0,BPC7,766.695,21.548,2533.32,27.8166,70.3918,198.833,72.7214,27567.5,0.338451,0,0.0412882,0.949628,22.3369,76.6722,0,108.93,0.0412882,0.0412882,0.289017,7.51445,90.5863,1.52766,7.9466,100,0,0,0,0,0,0.655054,0,0,0,0.867052,13.0471,86.0859,0.111048,0.0825764,4.12882,84.3105,11.3543,0.123865,0,35.9563,36.6005,704.683,0.0395501,0,0,0.123865,4.08753,95.7886,0,39.1222,0,2.31214,89.3889,8.29893,0,0,66.7998,2422
19,93:01:02,04/11/2024 14:38,A,Col-0,col0,KSC1,207.599,6.59411,458.828,37.2687,69.2932,82.3718,29.8074,4276.35,0.388171,0,0,0.487805,6.34146,93.1707,0,101.482,0,0,0.325203,39.6748,59.8374,0.162602,8.26826,100,0,0,0,0,0,0.591915,0,0,0,3.41463,45.0406,51.5447,0.238462,0,0.162602,33.9837,62.1138,3.73984,0,20.599,20.7862,170.999,0.0956912,0,0,0,0.162602,99.5122,0.325203,49.6871,0,0.650406,49.1057,50.2439,0,0,55.4562,615
21,93:01:02,06/11/2024 14:57,A,Col-0,col0,KSC1,411.841,6.71708,973.258,37.0997,79.6535,118.431,39.3721,7528.17,0.370058,0,0,0.649351,8.03571,91.3149,0,101.765,0,0.0811688,0.162338,36.7695,62.4188,0.568182,9.05619,100,0,0,0,0,0,0.57291,0,0,0,6.57468,55.0325,38.3929,0.219809,0,0.730519,44.237,51.3799,3.6526,0,18.2793,18.448,361.076,0.093945,0,0,0,0.730519,98.1331,1.13636,47.1979,0,1.05519,61.526,37.3377,0.0811688,0,61.2513,1232
23,93:01:02,08/11/2024 11:31,A,Col-0,col0,KSC1,598.102,11.1311,1555.02,34.332,78.9201,151.557,53.6992,13123.3,0.361644,0,0.165472,0.3861,15.1131,84.3354,0,104.822,0,0.165472,0.0551572,19.2499,79.647,0.882515,9.05536,100,0,0,0,0,0,0.597331,0,0,0,4.52289,39.9338,55.5433,0.174292,0,1.65472,63.155,33.8665,1.32377,0,21.9416,22.2011,533.867,0.0704916,0,0,0,1.65472,97.7937,0.551572,44.1947,0,1.9305,71.1528,26.9167,0,0,63.204,1813
26,93:01:02,11/11/2024 10:51,A,Col-0,col0,KSC1,1076.3,24.4167,2546.46,36.572,78.1583,195.473,69.8324,39261.5,0.368969,0,0.323939,0.421121,10.8196,88.4354,0,105.581,0.226757,0.129576,0.259151,15.128,83.4791,0.777454,8.6544,99.9352,0,0.0647878,0,0,0,0.633393,0,0,0,1.00421,22.0279,76.9679,0.168493,0.0323939,1.42533,64.2371,33.1714,1.13379,0,36.4781,37.3693,931.292,0.0621773,0,0,0.0323939,1.42533,97.9916,0.550696,44.7102,0,1.6197,71.2342,27.1461,0,0,59.9155,3087
19,93:02:01,04/11/2024 14:38,A,Col-0,col0,KSC2,163.24,5.36598,367.016,39.3825,60.6682,75.7196,29.0241,2037.31,0.357393,0,0,0.191571,13.9847,85.8238,0,102.609,0,0,0.191571,29.8851,69.5402,0.383142,8.89181,100,0,0,0,0,0,0.562425,0,0,0,5.17241,65.9004,28.9272,0.19525,0,0.766284,53.6398,45.0192,0.574713,0,12.4805,12.5269,144.54,0.088746,0,0,0,0.766284,98.8506,0.383142,44.8052,0,0.766284,73.9464,25.2874,0,0,62.3056,522
21,93:02:01,06/11/2024 14:57,A,Col-0,col0,KSC2,313.314,5.63008,638.984,42.9308,75.8928,96.3833,36.2243,3458.23,0.358242,0,0,0.210305,12.5131,87.2766,0,101.954,0,0,0,33.6488,66.0358,0.315457,9.27148,100,0,0,0,0,0,0.563886,0,0,0,5.46793,67.0873,27.4448,0.206897,0,0.525762,49.2114,47.2135,3.04942,0,11.0376,11.2041,274.321,0.0923478,0,0,0,0.525762,98.4227,1.05152,45.434,0,1.15668,71.1882,27.6551,0,0,61.1084,951
23,93:02:01,08/11/2024 11:31,A,Col-0,col0,KSC2,494.068,10.23,1094.03,38.8945,72.4701,127.288,45.9225,8043.39,0.368888,0,0,0.070373,9.42998,90.4996,0,102.782,0,0,0.070373,29.9085,69.8804,0.140746,8.73999,100,0,0,0,0,0,0.595373,0,0,0,2.18156,44.4053,53.4131,0.204983,0,0.492611,49.5426,47.4314,2.53343,0,16.2799,16.7261,425.518,0.0828471,0,0,0,0.492611,99.2259,0.281492,46.3175,0,0.633357,65.4469,33.9198,0,0,59.4572,1421
26,93:02:01,11/11/2024 10:51,A,Col-0,col0,KSC2,876.569,17.4879,1962.75,37.5629,93.9865,170.208,57.8401,21806.2,0.374373,0,0,0.590784,8.66483,90.7444,0,103.242,0,0,0.157542,24.9311,74.7538,0.157542,8.29742,100,0,0,0,0,0,0.623266,0,0,0,1.41788,26.8216,71.7605,0.201172,0,0.433241,52.1465,45.6873,1.69358,0.0393856,24.8768,25.6527,737.265,0.0752123,0,0,0,0.433241,99.4092,0.157542,46.6157,0,1.26034,65.8133,32.8476,0.0787712,0,57.2553,2539
19,93:02:02,04/11/2024 14:38,A,Col-0,col0,KSC3,165.181,6.07061,365.594,38.6494,71.8063,73.9181,27.2918,2223.23,0.351895,0,0,0,19.0945,80.9055,0,104.543,0,0,0,22.8346,76.5748,0.590551,9.09386,100,0,0,0,0,0,0.571102,0,0,0,3.54331,66.3386,30.1181,0.170623,0,1.9685,62.7953,33.8583,1.37795,0,13.4594,13.6425,141.3,0.0749808,0,0,0,1.9685,98.0315,0,43.1501,0,0,76.378,23.622,0,0,58.8059,508
21,93:02:02,06/11/2024 14:57,A,Col-0,col0,KSC3,277.203,5.48079,545.375,42.081,67.0586,91.9114,34.2841,3512.3,0.358238,0,0,0.506971,16.9835,82.5095,0,102.054,0,0,0.126743,37.3891,61.3435,1.14068,9.45126,100,0,0,0,0,0,0.569056,0,0,0,4.68948,60.2028,35.1077,0.210437,0,1.39417,47.1483,46.7681,4.68948,0,12.6705,12.8422,229.499,0.0898618,0,0,0,1.39417,97.9721,0.633714,45.6626,0,1.64766,64.0051,34.3473,0,0,55.8839,789
23,93:02:02,08/11/2024 11:31,A,Col-0,col0,KSC3,442.151,10.3266,1127.53,34.0995,66.2735,133.774,51.0952,8032.8,0.374646,0,0,0,11.463,88.537,0,103.325,0,0,0,24.8869,74.8115,0.301659,8.6786,100,0,0,0,0,0,0.600785,0,0,0,1.65913,44.0422,54.2986,0.204434,0,0.829563,50.0754,46.4555,2.63952,0,18.1675,18.6011,384.483,0.0809533,0,0,0,0.829563,98.7934,0.377074,46.7666,0,0.980392,62.0664,36.9532,0,0,60.4075,1326
26,93:02:02,11/11/2024 10:51,A,Col-0,col0,KSC3,771.893,18.4031,2389.33,26.9393,59.5918,199.103,74.5015,21214,0.389698,0,0.0881057,0.748899,7.04846,92.0705,0.0440529,104.194,0.0440529,0,0.264317,22.3348,76.5639,0.792952,8.12243,100,0,0,0,0,0,0.631623,0,0,0,2.29075,20.7489,76.9604,0.2073,0.0440529,1.05727,50.1762,43.5242,5.15418,0.0440529,27.4831,28.8005,643.668,0.0742437,0,0,0.0440529,1.05727,98.0617,0.837004,48.3534,0,0.837004,57.6652,41.2335,0.264317,0,56.5002,2270
19,94:01:01,04/11/2024 14:40,A,Col-0,col0,KSC4,176.089,3.29796,417.055,38.369,66.0603,82.1392,29.4551,2708.45,0.366576,0,0,0,9.91304,90.087,0,105.099,0,0,0,17.3913,82.6087,0,8.21601,100,0,0,0,0,0,0.598804,0,0,0,1.56522,42.087,56.3478,0.172295,0,0.869565,60.6957,37.5652,0.869565,0,15.3811,15.457,160.02,0.0716809,0,0,0,0.869565,99.1304,0,44.5392,0,0.173913,76,23.8261,0,0,65.3314,575
21,94:01:01,06/11/2024 14:58,A,Col-0,col0,KSC4,194.685,5.90967,691.195,24.7657,62.7957,106.395,39.5818,3582.15,0.399497,0,0,0,5.26316,94.7368,0,103.963,0,0,0,20.5882,79.4118,0,7.70395,100,0,0,0,0,0,0.630828,0,0,0,1.39319,22.9102,75.6966,0.214873,0,0.309598,46.904,48.7616,4.02477,0,18.3997,18.5999,171.18,0.0771507,0,0,0,0.309598,99.5356,0.154799,49.4868,0,0.309598,54.0248,45.356,0.309598,0,61.5531,646
23,94:01:01,08/11/2024 11:32,A,Col-0,col0,KSC4,632.807,5.32547,1455.13,37.9875,79.3125,147.24,52.1862,10564.3,0.374819,0,0,0,7.62527,92.3747,0,100.201,0,0,0,46.841,53.159,0,8.94158,100,0,0,0,0,0,0.573614,0,0,0,4.08497,60.512,35.403,0.247,0,0,34.5316,58.3878,7.08061,0,16.6944,17.0524,552.768,0.104175,0,0,0,0,98.9651,1.03486,48.8958,0,0.108932,56.4815,43.4096,0,0,60.8714,1836
26,94:01:01,11/11/2024 10:52,A,Col-0,col0,KSC4,852.745,9.58556,3001.14,25.2617,72.6879,216.469,74.4121,19472.6,0.360683,0,1.50405,0.809873,11.801,85.8851,0,103.707,0.154261,0.269958,0.269958,22.5222,75.2025,1.58118,8.65887,99.2673,0,0.694177,0.0385654,0,0,0.623215,0,0,0,2.15966,26.8415,70.9988,0.189337,0.0385654,1.46548,55.3413,40.3394,2.77671,0.0385654,22.8352,25.2075,758.139,0.0692688,0,0,0.0385654,1.46548,98.3417,0.154261,45.2379,0,2.19823,67.528,30.1967,0.0771307,0,62.7574,2593
19,94:01:02,04/11/2024 14:40,A,Col-0,col0,KSC5,121.554,4.60001,330.852,31.6637,76.5502,69.5546,24.9704,1782.18,0.39471,0,0,0,3.02267,96.9773,0,103.226,0,0,0,28.4635,71.0327,0.503778,8.07482,100,0,0,0,0,0,0.592002,0,0,0,1.76322,46.3476,51.8892,0.222053,0,0.503778,38.7909,59.194,1.51134,0,14.6616,15.0013,104.76,0.0895372,0,0,0,0.503778,99.4962,0,49.493,0,0,48.6146,51.3854,0,0,59.5227,397
21,94:01:02,06/11/2024 14:58,A,Col-0,col0,KSC5,245.257,7.52454,650.883,31.6922,82.5885,97.8147,33,3982.58,0.396889,0,0,0,4.71698,95.283,0,103.574,0,0,0,25.0674,74.6631,0.269542,8.13606,100,0,0,0,0,0,0.606339,0,0,0,1.88679,37.1968,60.9164,0.219782,0.134771,0.808625,40.4313,55.3908,3.2345,0,16.2384,16.7999,206.279,0.0845443,0,0,0,0.943396,98.9218,0.134771,49.58,0,0,50.2695,49.7305,0,0,57.253,742
23,94:01:02,08/11/2024 11:32,A,Col-0,col0,KSC5,531.904,9.45641,1111.5,41.5214,75.2278,132.042,47.324,8999,0.380687,0,0,0,5.10806,94.8919,0,101.717,0,0,0,37.7865,62.148,0.0654879,9.00143,100,0,0,0,0,0,0.578778,0,0,0,3.7983,58.9391,37.2626,0.230803,0,0.327439,38.7033,56.5815,4.38769,0,16.9185,17.7136,461.511,0.097202,0,0,0,0.327439,98.4938,1.17878,48.6663,0,0,55.3373,44.6627,0,0,60.1887,1527
26,94:01:02,11/11/2024 10:52,A,Col-0,col0,KSC5,926.989,29.7271,1998.36,39.6674,48.26,184.846,71.531,35056.8,0.368478,0,0,1.17335,9.15973,89.6669,0,104.123,0.0378501,0.1514,0.227101,21.461,77.2142,0.908403,8.82854,100,0,0,0,0,0,0.607732,0,0,0,2.30886,35.2006,62.4905,0.187205,0,1.62755,55.4126,41.5973,1.3626,0,37.8179,38.5515,792.698,0.0742242,0,0,0,1.62755,97.8804,0.492051,45.4938,0,1.62755,68.3952,29.9773,0,0,58.7761,2642
19,94:02:01,04/11/2024 14:40,A,Col-0,col0,KSC6,116.457,4.44661,282.969,36.8309,66.1893,65.7753,25.47,1594.51,0.363692,0,0,0,7.59162,92.4084,0,102.785,0,0,0,28.0105,71.9895,0,8.484,100,0,0,0,0,0,0.573833,0,0,0,3.40314,58.1152,38.4817,0.196744,0,0.26178,52.356,46.5969,0.78534,0,13.6918,13.8013,104.22,0.0873543,0,0,0,0.26178,98.9529,0.78534,45.4536,0,0.52356,72.5131,26.9634,0,0,63.4977,382
21,94:02:01,06/11/2024 14:58,A,Col-0,col0,KSC6,264.936,3.28894,566.281,41.1949,80.7347,93.0163,33.6268,3330.66,0.364598,0,0,0.126582,9.24051,90.6329,0,102.877,0,0,0,27.9747,71.8987,0.126582,8.66085,100,0,0,0,0,0,0.591027,0,0,0,2.27848,51.1392,46.5823,0.19627,0,0.126582,55.3165,43.924,0.632911,0,12.5716,12.5847,233.279,0.0829104,0,0,0,0.126582,99.2405,0.632911,45.502,0,0.632911,73.1646,26.2025,0,0,61.7035,790
23,94:02:01,08/11/2024 11:32,A,Col-0,col0,KSC6,464.293,5.26502,994.125,42.5136,80.2359,122.866,45.303,6674.67,0.362672,0,0.0719424,0.431655,11.0072,88.4892,0,100.717,0.143885,0,0.359712,42.9496,56.3309,0.215827,9.12155,100,0,0,0,0,0,0.575258,0,0,0,3.23741,63.2374,33.5252,0.224293,0,0.359712,40.0719,57.0504,2.51799,0,14.376,14.4032,422.638,0.0955439,0,0,0.0719424,0.28777,99.4245,0.215827,46.7376,0,1.07914,63.813,35.1079,0,0,65.5445,1390
26,94:02:01,11/11/2024 10:52,A,Col-0,col0,KSC6,1127.86,7.32517,2013.12,49.0151,77.3653,169.948,59.5483,20379.9,0.363403,0,0,0.317561,12.4484,87.234,0,102.015,0,0,0.0952683,33.5345,66.3068,0.0635122,8.73186,100,0,0,0,0,0,0.604794,0,0,0,1.90537,37.9803,60.1143,0.208702,0,0.158781,49.0632,48.4281,2.34995,0,18.0695,18.404,986.736,0.0824151,0,0,0,0.158781,99.5237,0.317561,45.9824,0,1.0162,66.8466,32.1372,0,0,61.0314,3149
19,94:02:02,04/11/2024 14:40,A,Col-0,col0,KSC7,227.342,3.35003,407.016,47.1431,80.5229,75.7541,25.9669,1866.49,0.325499,0,0,1.95195,31.5315,66.5165,0,101.195,0,0,0.3003,39.9399,59.4595,0.3003,9.39404,100,0,0,0,0,0,0.561043,0,0,0,5.70571,63.0631,31.2312,0.187944,0,0.600601,55.7057,42.6426,1.05105,0,8.21004,8.40127,191.88,0.0846216,0,0,0,0.600601,98.949,0.45045,41.4678,0,4.95496,74.3243,20.7207,0,0,57.5657,666
21,94:02:02,06/11/2024 14:58,A,Col-0,col0,KSC7,365.717,5.55105,760.156,41.4863,59.0133,108.65,43.3414,4428.88,0.3592,0,0.182648,0.821918,13.6073,85.3881,0,104.261,0.182648,0.273973,0.182648,22.5571,75.8904,0.913242,8.47771,100,0,0,0,0,0,0.612851,0,0,0,2.73973,29.589,67.6712,0.177849,0.182648,1.55251,59.2694,37.8995,1.09589,0,12.1101,12.3427,315.361,0.0683309,0,0,0.0913242,1.64384,97.9909,0.273973,44.2341,0,2.46575,71.5069,26.0274,0,0,59.5757,1095
23,94:02:02,08/11/2024 11:32,A,Col-0,col0,KSC7,675.297,9.84849,1433.86,40.7356,65.9708,147.749,56.6579,10017.2,0.36687,0,0,0.312175,16.4932,83.1946,0,104.347,0,0.0520291,0.104058,20.9157,78.512,0.416233,8.78329,100,0,0,0,0,0,0.615099,0,0,0,2.80957,31.5297,65.6608,0.185706,0,1.09261,58.2206,38.6576,2.02914,0,14.8338,14.9945,584.091,0.0700473,0,0,0,1.09261,98.7513,0.156087,45.1457,0,0.832466,66.3372,32.8304,0,0,59.8764,1922
26,94:02:02,11/11/2024 10:52,A,Col-0,col0,KSC7,1474.21,8.60167,2818.59,43.6376,81.0766,200.217,70.0871,23370.1,0.359929,0.253485,0.329531,1.95184,11.9392,85.526,0,102.656,0.228137,0.202788,0.304182,29.8352,68.7199,0.709759,8.74723,100,0,0,0,0,0,0.615489,0,0,0,1.06464,33.5868,65.3485,0.200578,0.329531,0.760456,50.4943,45.2218,3.19392,0,15.8526,16.1401,1229.97,0.0748354,0,0.278834,0.0506971,0.760456,98.4791,0.430925,45.5583,0,3.11787,64.512,32.3194,0.0506971,0,56.5429,3945
19,95:01:01,04/11/2024 14:44,A,Col-0,col0,BC1,38.0927,7.11697,885.426,3.67959,24.1576,147.112,64.569,612.807,0.145691,1.05263,26.3158,4.73684,54.7368,13.1579,0,98.8414,4.73684,1.05263,2.63158,15.7895,50.5263,25.2632,10.5964,94.7368,0,5.26316,0,0,0,0.516179,0,0,0,33.6842,44.2105,22.1053,0.0693012,0,23.1579,68.4211,8.42105,0,0,16.0872,16.1533,32.58,0.0342242,0,0,0,23.1579,75.2632,1.57895,26.6312,0,41.0526,58.9474,0,0,0,58.79,190
21,95:01:01,06/11/2024 15:00,A,Col-0,col0,BC1,35.2025,6.80313,664.012,4.85232,16.2325,145.75,67.3766,557.142,0.177969,0.598802,20.9581,4.19162,52.6946,21.5569,0,108.649,2.39521,1.1976,1.1976,8.98204,65.2695,20.9581,10.7636,92.2156,0,7.78443,0,0,0,0.525469,0,0,0,28.1437,40.7186,31.1377,0.054562,0,26.3473,67.0659,6.58683,0,0,15.8268,16.2008,32.22,0.020652,0,0,0.598802,25.7485,73.6527,0,27.721,0,38.3234,60.479,1.1976,0,0,66.2444,167
23,95:01:01,08/11/2024 11:44,A,Col-0,col0,BC1,95.4105,6.9202,1211.4,7.11739,28.1136,161.044,69.6,1431.18,0.246679,0.27248,14.9864,0.544959,34.8774,49.3188,0,107.042,3.26975,0.27248,0.544959,8.71935,74.6594,12.5341,9.56701,96.1853,0,3.54223,0.27248,0,0,0.572014,0,0,0,16.6213,33.2425,50.1362,0.0848218,0,15.2589,74.9319,9.80926,0,0,15.0002,14.9992,86.22,0.0348845,0,0,0.544959,14.7139,84.1962,0.544959,33.409,0,16.8937,80.109,2.99728,0,0,64.6445,367
26,95:01:01,11/11/2024 10:55,A,Col-0,col0,BC1,72.4639,20.4334,326.164,20.0328,53.9652,77.87,31.4356,2165.66,0.302312,0,1.0274,5.13699,37.3288,56.5069,0,109.572,0,0.684932,1.0274,10.274,81.5069,6.50685,7.59145,100,0,0,0,0,0,0.618944,0,0,0,10.9589,15.0685,73.9726,0.0836223,0,14.0411,78.0822,7.87671,0,0,29.886,29.9991,65.3399,0.0353615,0,0,0,14.0411,85.9589,0,34.6903,0,10.9589,84.9315,4.10959,0,0,64.3803,292
19,95:01:02,04/11/2024 14:44,A,Col-0,col0,BC2,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0
21,95:01:02,06/11/2024 15:00,A,Col-0,col0,BC2,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0
23,95:01:02,08/11/2024 11:44,A,Col-0,col0,BC2,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0
26,95:01:02,11/11/2024 10:55,A,Col-0,col0,BC2,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0
19,95:02:01,04/11/2024 14:44,A,Col-0,col0,BC3,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0
21,95:02:01,06/11/2024 15:00,A,Col-0,col0,BC3,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0
23,95:02:01,08/11/2024 11:44,A,Col-0,col0,BC3,25.3893,1.70203,52.1875,44.4933,25.3456,33.923,15.1433,137.107,0.209482,0,0,24.7191,64.0449,11.236,0,111.972,0,0,1.1236,12.3596,70.7865,15.7303,8.49847,100,0,0,0,0,0,0.55079,0,0,0,4.49438,73.0337,22.4719,0.0536853,0,21.3483,76.4045,2.24719,0,0,5.40018,5.39918,23.2199,0.028057,0,0,0,21.3483,78.6517,0,24.237,0,50.5618,49.4382,0,0,0,66.1421,89
